BlockId,Prediction,Confidence,Timestamp,Source_File,Severity
blk_-4142399309988733425,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3797374548863093047,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_350630536916477405,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4457957945336968750,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4352872217322589054,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6673390884930800827,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5946386463833262243,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8735116521302426421,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2368394750117213552,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2973623913809992234,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5025122744026614590,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1530169125564737681,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4241879121507514828,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8286740651066526431,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8725199284366264745,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1613511120621712494,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-681666799242649073,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5737475225008247126,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-984997273603869506,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3619734706575294693,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4556654266196983075,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_867149622679764032,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-878534062074347086,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4427088735951140512,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8265244730718191323,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6101776637120872977,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1542406503276363451,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7727130597807846248,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8680683793818908437,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7351347925288208483,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3590242852307275637,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3939286219686894356,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7724527280952635959,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-579703972458538457,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3336051220755109804,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1341992898548648545,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6594022068080569868,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7030864029699345907,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7707247868575220446,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6311926987556306457,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7940311323718933727,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8363455268795890445,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3581539025902678804,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8716438613782604792,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4378645256411162470,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8163129323168555990,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4169973912256945622,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2264142960679050081,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5064907975914893949,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1090282721344949557,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_366297873593337281,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7501455265403424941,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8642212944893556725,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2090113002995446609,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2930723666618358337,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8776901251248519321,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7862152122863944221,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3580374192963815215,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2704267234838893892,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5410991635332940083,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3886253666597226654,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1945547556044644106,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8690944583481580061,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8508961413064452083,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3995961230066029189,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7982193940539317320,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8958084612078887745,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6720040733591567011,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2239329595715656408,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3667537636235862098,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1224694864227587278,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1495356512663778345,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7665376670323389181,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3403562783599621276,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3031153185027547848,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1037440836843491511,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7932319383703911582,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8186702159395470478,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7752063514394690340,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2479126037372872006,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7892512089437196598,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8174793042164778864,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8677872514285360790,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1174411343278146545,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4715545735585530740,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7715755808451352227,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8752300758631579338,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2250112775528977572,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1324318585961748101,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2262085291650882708,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4293299450590442906,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2397319481944194921,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9044512413224431860,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1223527104765373752,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2316392385510876816,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7107533573761371016,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8704280557863987576,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_289874457351815501,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8198414395809600400,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8816186948417355797,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2186679724691456200,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6760214024955445083,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4685587576550459095,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7918922585982249092,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4739754274564584588,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7861886284494173263,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8452845046760761774,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5655522770262307749,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8173066295295460110,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3901501681176024175,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2035713626112349879,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8785857288187202937,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2667850971314692810,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5531715484481228401,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7584538485789690646,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8049541706188251589,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6872541794909661625,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7527979333198019045,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7946857578242413999,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6745110883206268063,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8084694045488792801,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-162974493393334299,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1259483319111957657,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6740856862165511195,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9167969729828872003,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1429669475270150512,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1573522573150753830,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6275131140370906490,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2256534349015232960,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8669022613841903602,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8822367354748556905,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8318656814643090292,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5787629331389110813,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8028673119326269084,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1559477053524724186,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4373947217309220565,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8546550333749752868,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2770641197125886344,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3299004469458274703,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3857368800593817488,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8721956434678592937,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7416382300599579425,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2345699188302108853,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7680128378149214040,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8340190725657617992,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_607803988635176297,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3160425736251989622,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7712434147205739395,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4265234271799174030,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9095349436258991553,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2660262152220149277,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6525013055308202875,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4930369182135028214,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6127765096167393502,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6936886427611069990,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_865744235393317093,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_283901678262769199,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1033772616071233475,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5348450269326974262,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4913898616793466437,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8300041419219941915,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5831695185592346662,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1439556027908272637,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3794935441407979230,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8144193914156153738,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8953792703364885914,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6475600883726423342,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8406312639618424261,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7509656979292793769,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8381604945512758958,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7051967717932583281,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2617338646773367712,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7199150132111025337,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7945996439535585282,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-419149184680863448,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7415982687720413306,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3292864774326747500,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7402519980063076293,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4544847719434877620,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6065102622342230730,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4364558937074676075,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1102735311308675356,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8892475663906819663,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7016003400151219891,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8983305661660794877,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1110970867808808364,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7898052064596281643,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3269108632695343279,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6367213993713881421,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5735647894047988332,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6127581801979227943,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8644999873641606319,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5067753010384189486,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4796496142725125115,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-8827998855493041948,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8943463543219266917,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8807888007253870353,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8684337239469759114,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6808546059777650283,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4298102681698831187,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6843015701671149623,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8693745658422093509,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7822419241172800337,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7676827589338767443,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5286221243698317402,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6326675633502446864,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-866499671632028485,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1923831405991511210,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6666046671325354050,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6826100115245181681,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8706280628800674808,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-9075572899177740418,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3009426399153180339,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-9214626072603923837,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8228458858525239742,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7160120931546408279,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6730152931449105524,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4557329978816752902,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_436325121056095271,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-940775269305322741,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1556752514733323584,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1930818780576388792,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2730016080934615712,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1033546237298158256,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6023116652183409221,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1697663701674554052,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8692968033377987047,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5344734478445798667,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3596967336567909764,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5540866088797954325,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8663668591927127630,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7627447861885638930,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7143168768984269819,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2910957408622397211,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7318080435761028962,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6907407947041755262,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4768429261161387350,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4690101219411104590,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3174321086986811697,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1987890458622699972,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4103205064657206802,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4862916656772402217,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6456148978944478207,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2061373813008008447,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6694678553546347694,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6491291394817977021,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5302933383145137855,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2445798438255837943,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6697927288980005735,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7440198302592484808,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1136679559297399331,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5082458610128404517,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6351331301120749975,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_3701468659503837314,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7224508415151554954,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-3044939419551207850,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6556773920923472738,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6038209388341109163,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8481750094690435185,Anomaly,99.69,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2104310883434933536,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_899846296728196027,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-6475940806263991864,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2641710527218309193,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7871509301211445656,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5336108450918538801,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-1745187673329721943,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8820495090659861403,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_9004388971716358698,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-7122531335602174207,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_4471565560282871840,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8352545958321634647,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4115392658796989140,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1896783242675388497,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_2118320314196721377,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5713735829662769985,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_6458599508261625587,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-5792047924279676753,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8063978382970173719,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_7617786233862846351,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1942337671246499655,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_5172965233753564022,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_575598487763480423,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_1077096253336162544,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-4529908364297419523,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-9083190231791319658,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_8275479918764501150,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-548549440977325419,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
blk_-2381117029278664526,Anomaly,100.0,2026-05-22 13:19:07,full_test.csv,CRITICAL
